"Subject" "Activity" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.."
23 "SITTING" 0.275278687155882 -0.0206923050294118 -0.112383001130882 -0.601834605941176 -0.500798232 -0.390752847833824 0.730860646029412 -0.0221636481764706 -0.00357567845970588 -0.972233673088235 -0.962742447647059 -0.949723524264706 0.0638667353602941 0.0262747337320147 0.0339344208407059 -0.583381604279412 -0.561150511492647 -0.542142142194118 -0.0333618429117647 -0.0613764954970588 0.0567661608316176 -0.726616138529412 -0.415730059941176 -0.566486439323529 -0.070367298925 -0.0519100708088235 -0.0606270789161765 -0.682658932941176 -0.449571809529412 -0.695338859705882 -0.499973154954412 -0.541231809235294 -0.499973154954412 -0.541231809235294 -0.535492356575 -0.515440614435294 -0.479519987512059 -0.454435169823529 -0.551082688573529 -0.474752268723529 -0.577443628897059 -0.501555987926471 -0.433853659448529 -0.613030980588235 -0.533611202835735 -0.416393209876471 -0.602386175177941 -0.58193179375 -0.529613353594118 -0.601524047220588 -0.569558008723529 -0.554429571094118 -0.645738863117647 -0.426079117955882 -0.567670065241176 -0.753198918235294 -0.415873629889706 -0.607188476560294 -0.497477618010294 -0.640233375367647 -0.50511562665 -0.533292313897059 -0.452564143888235 -0.556320738658823 -0.499329419397059 -0.483403105367647
23 "STANDING" 0.2728221368 -0.0158769889490533 -0.101463589 -0.59558647144 -0.523242059401333 -0.4536932878 0.6356690996 0.0238417392266667 0.0661574449826667 -0.968486109466667 -0.960611427466667 -0.940921454266667 0.078891684872 0.0299448908906667 0.00893392181426667 -0.56831502612 -0.626599977777333 -0.605315562513333 -0.0134370323253333 -0.0849092430386667 0.07885447772 -0.7551673632 -0.515096680306667 -0.610712478277333 -0.0891749993866667 -0.040934911808 -0.039827203348 -0.734777032533333 -0.559322511326667 -0.7409122324 -0.519390802378667 -0.54651173468 -0.519390802378667 -0.54651173468 -0.57190625536 -0.539364832178667 -0.556245998426667 -0.563324200630667 -0.630965195262667 -0.592098716477333 -0.563502497853333 -0.542211331898667 -0.485015548026667 -0.610428438012 -0.544580765785333 -0.482724295386667 -0.57372459868 -0.626996651441333 -0.56813943736 -0.60270317204 -0.65459229228 -0.642257069686667 -0.68485905584 -0.490393091906667 -0.615636771133333 -0.778630727866667 -0.536676455645333 -0.64636634548 -0.505087480013333 -0.64368948728 -0.517835864786667 -0.572030803693333 -0.548046118749333 -0.655783138853333 -0.587522842272 -0.6291574262
23 "WALKING" 0.272638674945455 -0.0206895670989091 -0.108961893836364 -0.574669234698182 -0.500909710131636 -0.407199902581818 0.650892010181818 0.0234607947636364 0.0700939837781818 -0.945823547818182 -0.957412306909091 -0.909519562363636 0.0669927521545455 -0.0145934373322182 -0.0318183463089091 -0.551529533929091 -0.589096592454545 -0.552760605598182 -0.0311103913129091 -0.0912985656909091 0.106217310498182 -0.714658420909091 -0.452328285036364 -0.594902683272727 -0.111473180585455 -0.0223542935454545 -0.0886481937109091 -0.701729735636364 -0.495868558945455 -0.727302685636364 -0.4938632668 -0.493112124281455 -0.4938632668 -0.493112124281455 -0.5424853378 -0.484975627709091 -0.495246435767273 -0.49243630992 -0.583763415538182 -0.528376811381818 -0.546418906672727 -0.521209868583636 -0.435219239621818 -0.588016654318182 -0.523461495423636 -0.441636098698182 -0.561848366327273 -0.601046976470909 -0.525763361309091 -0.582672885109091 -0.605712092534545 -0.580404219905455 -0.640338101745455 -0.445828858945455 -0.596274408581818 -0.739782384581818 -0.462478352381818 -0.632568946750909 -0.449432863945455 -0.600581101474545 -0.4707133536 -0.508024704510909 -0.484476656143636 -0.592115938 -0.539504535527273 -0.550303665636364
23 "WALKING_DOWNSTAIRS" 0.274779657758621 -0.0166577609772586 -0.104020721903621 -0.669625130537931 -0.576113112183276 -0.510976866898276 0.690811841551724 6.03310103448265e-05 0.0192115838844828 -0.973429072586207 -0.967057398793103 -0.933829476206897 0.0970646863224138 -0.0108468986396552 -0.0315746569262069 -0.659766486517241 -0.652243416586207 -0.652139861320862 -0.0271385926568966 -0.0710683050206897 0.0623847203275862 -0.791920022758621 -0.560084230810345 -0.649714480041379 -0.116083426568966 -0.0865611432568966 -0.0546165889655172 -0.76385156637931 -0.608452372241379 -0.769745178793103 -0.582358103910345 -0.613204601158621 -0.582358103910345 -0.613204601158621 -0.63692837457069 -0.610695655712069 -0.604497646913793 -0.60827865712069 -0.673519162137931 -0.633800730805862 -0.6491355066 -0.592349780655173 -0.550483077017241 -0.680002781844828 -0.595588009718966 -0.530132393428793 -0.665000095896552 -0.65722353182931 -0.626616223551724 -0.686295234844828 -0.673048052931035 -0.678138057568966 -0.7240386845 -0.557853845308621 -0.662126033637931 -0.814359439137931 -0.566099382310345 -0.678533083325862 -0.583676116706896 -0.693247855172414 -0.591167909775862 -0.63885625762069 -0.595097327789655 -0.691195808603448 -0.644295086448276 -0.647484235493104
23 "WALKING_UPSTAIRS" 0.267508635789474 -0.0214055268929825 -0.113347873 -0.608876479352632 -0.486145521175439 -0.405492193403509 0.660426341754386 0.00859442205263158 0.0425530472894737 -0.95799326245614 -0.945951923508772 -0.923458995789474 0.0807527623508772 0.0127902432122807 -0.044906313318421 -0.611147480964912 -0.60309165422807 -0.595224965849123 0.0179747122789474 -0.107701823065789 0.0410502164105263 -0.741996252631579 -0.488586522877193 -0.573457441289474 -0.099406164845614 -0.0452962027052632 -0.0616589132417544 -0.719645700175439 -0.550701934666667 -0.730539346666667 -0.494934432617544 -0.560114531596491 -0.494934432617544 -0.560114531596491 -0.577234083694737 -0.564265384894737 -0.509889888240351 -0.522963407087719 -0.619525034233333 -0.584158128807018 -0.591392643929824 -0.510579103929825 -0.454458842875439 -0.618119872578947 -0.507723633794737 -0.429950866673684 -0.615166954021053 -0.608560906298246 -0.565347815740351 -0.644490055612281 -0.626875400859649 -0.624939534352632 -0.670105737157895 -0.485458423684211 -0.589732153326316 -0.766103835964912 -0.496829064719298 -0.609185196403509 -0.524298757317544 -0.652696330859649 -0.542803501561404 -0.596646684487719 -0.518378508140351 -0.615677283998246 -0.587471520210526 -0.612924767070176
24 "LAYING" 0.276721362222222 -0.0183891691428571 -0.107485661698413 -0.668158046555556 -0.565428377774603 -0.621844474761905 0.794813333015873 -0.00463573450793651 -0.000218934019047618 -0.981925339047619 -0.969518070634921 -0.964980886190476 0.0886219159730159 -0.00808627169206349 -0.0349832272939841 -0.728683921111111 -0.675051202380952 -0.733177946349206 -0.0303528835095238 -0.0705600779920635 0.0843702332015873 -0.774378259047619 -0.754386643015873 -0.691757860634921 -0.100064031095238 -0.0436684469936508 -0.0592327238603175 -0.762591973015873 -0.782632218095238 -0.793997865238095 -0.608024273285714 -0.648379229984127 -0.608024273285714 -0.648379229984127 -0.703625033015873 -0.681726214444444 -0.685987582380952 -0.747268948571429 -0.782724531111111 -0.786091657142857 -0.696429623714286 -0.596754524484127 -0.638797473650794 -0.658233707663492 -0.577567631031746 -0.642801756666667 -0.737773104444444 -0.68913970968254 -0.709673768730159 -0.74384784968254 -0.682186385222222 -0.755166393968254 -0.717428603650794 -0.742038444761905 -0.696192486666667 -0.793220387777778 -0.764835882698413 -0.719604443174603 -0.640707737533333 -0.707692196507936 -0.686112943174603 -0.678051933126984 -0.753376952222222 -0.789238353333333 -0.79239421984127 -0.792833570476191
24 "SITTING" 0.273069553888889 -0.0175016866980952 -0.108075182984127 -0.720681540619048 -0.618416277069841 -0.661472673206349 0.745298875238095 0.0424913515238095 0.0451189573746032 -0.966875462698413 -0.957215748253968 -0.933878353492063 0.0734457618746032 -0.0146662515104762 -0.00641867158157143 -0.772152085238095 -0.722805264761905 -0.772486894730159 -0.0465256346507937 -0.0682259112047619 0.0978607961142857 -0.795226674444444 -0.78566546968254 -0.73540124952381 -0.0925329811746032 -0.0375785049634921 -0.0469098443492064 -0.793323343015873 -0.81405841984127 -0.814645581428571 -0.657923675714286 -0.685608816984127 -0.657923675714286 -0.685608816984127 -0.74806758884127 -0.73290770084127 -0.697933819047619 -0.769855072063492 -0.812769063650794 -0.814560249047619 -0.742945441539683 -0.650644343269841 -0.692846891020635 -0.713058433809524 -0.626600898396825 -0.673061248095238 -0.784676000634921 -0.738204366031746 -0.760081159603175 -0.779593842698413 -0.725228723968254 -0.783160377936508 -0.751550561269841 -0.77781856015873 -0.734223073809524 -0.809918993492063 -0.79277622015873 -0.761043154920635 -0.687596968920635 -0.734599567539683 -0.736009545079365 -0.730214865746032 -0.781524295873016 -0.80380949031746 -0.82032635 -0.82032064968254
24 "STANDING" 0.2766675405 -0.014014224022 -0.1033768165375 -0.6639284448375 -0.597688743325 -0.6454865129375 0.708317215 0.096786097775 0.06739145806125 -0.975722335875 -0.955845077625 -0.956499418125 0.09388682334375 -0.0050652232212625 -0.003353457069125 -0.73506216325 -0.6786974693475 -0.7252410779625 -0.037834191725 -0.0758670949 0.0853405714725 -0.7841164738375 -0.768317605625 -0.730599672 -0.0913948271 -0.04729584577375 -0.05224658297875 -0.7596808756625 -0.79221648925 -0.797610895125 -0.620001605775 -0.6395290068575 -0.620001605775 -0.6395290068575 -0.709020190625 -0.6733346596375 -0.69110875875 -0.741800184775 -0.792666616 -0.781504203 -0.702642166375 -0.61925654735125 -0.659454480975 -0.65062695986 -0.61283101408875 -0.6666060405875 -0.749452846125 -0.6986904585875 -0.71222925915 -0.7440671805 -0.6792174093625 -0.737160695675 -0.7269982268875 -0.756651785375 -0.726127494875 -0.803046284125 -0.778398602875 -0.75811163775 -0.6412043915175 -0.694664218125 -0.6892829643625 -0.6567300941125 -0.7489867365 -0.784566305625 -0.789214971625 -0.78703902975
24 "WALKING" 0.269525572545455 -0.0208599476763636 -0.107662427218182 -0.654912297596364 -0.580803825672727 -0.624907751054545 0.534954220545454 0.135049990927273 0.116678733418182 -0.974766936363636 -0.957856080545455 -0.962039614545455 0.0563115615090909 0.0414127059665091 0.0280497724223636 -0.731655786181818 -0.696151014981818 -0.713996268472727 0.00802660124545455 -0.0929737968145455 0.0668770802763636 -0.766317869636364 -0.755629182909091 -0.690728456909091 -0.127276819490909 -0.0348029654145455 -0.0699688430363636 -0.751218269090909 -0.788585245090909 -0.787952933090909 -0.605888035745455 -0.636805797110909 -0.605888035745455 -0.636805797110909 -0.705025386909091 -0.6774085288 -0.669158320727273 -0.726387417454545 -0.787175391090909 -0.777867152545454 -0.686870375490909 -0.613926574854545 -0.636316382618182 -0.643745675734909 -0.5913420916 -0.649051565636364 -0.741908432727273 -0.714262066363636 -0.6945969778 -0.745192436363636 -0.696894880254545 -0.731691816727273 -0.708674670436364 -0.742256394909091 -0.687968668181818 -0.785624473454545 -0.766728778545455 -0.721440805636364 -0.634455197810909 -0.6947220572 -0.683051084036364 -0.673225674327273 -0.745452157272727 -0.761913258 -0.781907393636364 -0.788218297454545
24 "WALKING_DOWNSTAIRS" 0.283999952542373 -0.0226877293221695 -0.108090107864407 -0.73177099050678 -0.628978141966102 -0.698013802372881 0.657730841694915 0.113099891457627 0.097386083440678 -0.976749480677966 -0.965710894067797 -0.960966023898305 0.0856315399186441 -0.0170177630391525 -0.0122861468544068 -0.779743361864407 -0.728437277 -0.792110260338983 -0.0144954951237288 -0.0847612271186441 0.104234686355932 -0.809730784237288 -0.799608041864407 -0.742514991864407 -0.0781855447071186 -0.0353202448728814 -0.0767222556813559 -0.810192325762712 -0.826380780677966 -0.828620568305085 -0.679523421542373 -0.70760566959322 -0.679523421542373 -0.70760566959322 -0.758461545254237 -0.749336041355932 -0.730525208661017 -0.781713700118644 -0.825437086271187 -0.829136631525424 -0.756381278423729 -0.65274174040678 -0.718478017288136 -0.723253665474576 -0.640527190566102 -0.710636912711864 -0.791284459661017 -0.743618534576271 -0.778304375423729 -0.787531248983051 -0.730393336355932 -0.804569984237288 -0.769154671779661 -0.79800666 -0.747924978813559 -0.823218552372881 -0.802698390677966 -0.765054544915254 -0.707280794608814 -0.75343784159322 -0.754076198305085 -0.74474176159322 -0.79059702661017 -0.815276435423729 -0.834538176101695 -0.834529798813559
24 "WALKING_UPSTAIRS" 0.280296885737705 -0.0142426350493443 -0.114199959114754 -0.615477242344262 -0.499634526498361 -0.564998194032787 0.702734672622951 0.0584571288688525 0.0551122710114754 -0.975868480819672 -0.960513729672131 -0.956947540327869 0.066029464295082 0.0340519046931148 -0.0100314484127869 -0.695917041803279 -0.618548233295082 -0.683247725573771 0.00302668255737705 -0.0800592718983607 0.064498718852459 -0.724521478852459 -0.715033904098361 -0.650597398918033 -0.11437115907377 -0.0325781930196721 -0.0299544729491803 -0.710741224252459 -0.752923635409836 -0.757502610327869 -0.548555284277049 -0.590194384606557 -0.548555284277049 -0.590194384606557 -0.659072304573771 -0.626246527590164 -0.616917116672131 -0.689857817836066 -0.749056975409836 -0.746639675081967 -0.660729205245902 -0.534107679803279 -0.587618352639344 -0.60000589225082 -0.51422687295082 -0.58752610104918 -0.708921617868852 -0.641174335737705 -0.66382207557377 -0.71021226295082 -0.619801411180328 -0.701154242393443 -0.65984644052459 -0.704492851147541 -0.65808061295082 -0.746188200327869 -0.724422272786885 -0.681533324754098 -0.591676766340984 -0.653420751677049 -0.634483738360656 -0.619442143335246 -0.705923532622951 -0.735036126885246 -0.752804087540984 -0.756636312131148
25 "LAYING" 0.275992001309524 -0.0146539481241667 -0.101220534059524 -0.726501540476191 -0.506929912877381 -0.664047686904762 0.61592690452381 0.0129805083095238 0.280444950921429 -0.964024718452381 -0.880535232738095 -0.896984016059524 0.0887821422071429 0.0269478617652381 -0.0217720463219048 -0.795738645238095 -0.715385792857143 -0.855667323452381 0.0286886046345238 -0.0836470101940476 0.125281135025357 -0.680851116261905 -0.768171241190476 -0.75874963297619 -0.103870990952381 -0.0462386936666667 -0.0513302578572619 -0.759614353690476 -0.900869238571429 -0.828539117380952 -0.595315051940476 -0.645716848214286 -0.595315051940476 -0.645716848214286 -0.780204442142857 -0.7741823725 -0.625163769582143 -0.689318115447619 -0.846420741309524 -0.865348522619048 -0.761225069047619 -0.575671036095238 -0.744620230119048 -0.714560126630952 -0.506029796027381 -0.650330709880952 -0.8052893175 -0.733973353690476 -0.845172908809524 -0.804155807619048 -0.714446345119048 -0.864822551428571 -0.665043539535714 -0.818223910119048 -0.753919523928571 -0.689575690380952 -0.744182012261905 -0.782905918809524 -0.687196231833333 -0.682018568690476 -0.775989899523809 -0.773035254761905 -0.754366348928571 -0.703248568809524 -0.870845328452381 -0.867807029285714
25 "SITTING" 0.272029255335714 -0.0168549888703571 -0.0854864674107143 -0.758676410178571 -0.625599665205357 -0.688378278821429 0.726954358214286 0.0941160486785714 0.2044962196475 -0.945330890714286 -0.951478976964286 -0.840201896785714 0.0678530057576786 0.00164874243392857 -0.0382181832385714 -0.829465072142857 -0.760871115714286 -0.884404047142857 -0.0107578245428571 -0.0840710835798214 0.0983053115 -0.7437999475 -0.797219966964286 -0.78689330625 -0.101147745267857 -0.0312745507160714 -0.0481238294639286 -0.8080093725 -0.918258062857143 -0.856205695714286 -0.654221616071428 -0.693607050357143 -0.654221616071428 -0.693607050357143 -0.818118650714286 -0.811708791785714 -0.69272800275 -0.741582565625 -0.874800241071429 -0.891663485178571 -0.785531265535714 -0.672067854464286 -0.768218071428571 -0.749306672678571 -0.627082963592857 -0.673577207607143 -0.834773328035714 -0.775745624821429 -0.87402179625 -0.839533489464286 -0.761188813571429 -0.893409122321429 -0.73285833375 -0.844615690892857 -0.78529190625 -0.749997588571429 -0.775020362857143 -0.807248252321428 -0.727755306071429 -0.72507392475 -0.810599561964286 -0.814510349821429 -0.79594167125 -0.752504372321429 -0.895403729821429 -0.894429466607143
25 "STANDING" 0.226309555507246 -0.0592348061910145 -0.0711846739855072 -0.716425686086956 -0.509625936782609 -0.59646413773913 0.652593080869565 0.0813392166521739 0.218298731437681 -0.913631447826087 -0.893611457826087 -0.827580991594203 0.0955602194086956 -0.0104236081476812 -0.0060217342315942 -0.805526623623188 -0.72762683173913 -0.862707945797101 -0.0218927557144928 -0.0845708090130435 0.0662407717826087 -0.676877977028986 -0.75162845884058 -0.737929373623188 -0.124241431605797 -0.02959088072 -0.0512806392801449 -0.778724204492754 -0.904431942898551 -0.833676789565217 -0.535249833449275 -0.646818030304348 -0.535249833449275 -0.646818030304348 -0.789561050144928 -0.786490016086956 -0.619288060434783 -0.670005065086956 -0.853270201449275 -0.879707932463768 -0.748611420434783 -0.595407898144928 -0.709395912028986 -0.70566771173913 -0.501977555463768 -0.57391413873913 -0.813139432463768 -0.747775845072464 -0.853456724782609 -0.815276553043478 -0.723907396231884 -0.870466025652174 -0.673077095144928 -0.814436615217391 -0.745032395507246 -0.682640160144928 -0.72210306115942 -0.760371063913043 -0.697280155362319 -0.679122088695652 -0.786022570144927 -0.788250388405797 -0.749606527391304 -0.679309556014493 -0.881965471014493 -0.885321111304348
25 "WALKING" 0.283392595733333 -0.00666915434 -0.128866544346667 -0.71518931716 -0.534184755010667 -0.653207131733333 0.7613314304 -0.00326561106666667 0.2116736376836 -0.971474192933333 -0.936369464933333 -0.919786271866667 0.0787714332010667 0.00578442942106666 0.00639075327878667 -0.7919840288 -0.712644808266667 -0.855993507866667 -0.0095328821 -0.0753844181384 0.108378837965333 -0.670428183226667 -0.731138708933333 -0.742864685466667 -0.119108159146667 -0.033009090498 -0.0502855039805333 -0.757105087066667 -0.897728238533333 -0.8281069688 -0.607459404586667 -0.684617944133333 -0.607459404586667 -0.684617944133333 -0.7768457772 -0.775170153866667 -0.61018201232 -0.670349636066667 -0.841771637333333 -0.8690066444 -0.7457767228 -0.599056253146667 -0.742055927333333 -0.70470726596 -0.532589854732 -0.636566728933333 -0.799975927866667 -0.732953697866667 -0.844146941333333 -0.8025996812 -0.710255238213333 -0.8667202572 -0.663796535093333 -0.802255132666667 -0.743913966666667 -0.676790507506667 -0.697693499866667 -0.766386246666667 -0.708904253333333 -0.721449227333333 -0.773974066666667 -0.7780952636 -0.746235451066667 -0.68037088484 -0.872898556266667 -0.873545238666667
25 "WALKING_DOWNSTAIRS" 0.280625223818182 -0.0271528223963636 -0.115021959309091 -0.722314212545454 -0.550486395425455 -0.646719203745455 0.660878776727273 0.0576901997454545 0.233263383394545 -0.956284481636364 -0.898798578436364 -0.899237791636364 0.0635958690109091 0.0163687274981818 -0.02796251859 -0.796497532727273 -0.731925139272727 -0.861010290181818 0.00923826663454546 -0.106613596581818 0.107487520116364 -0.696525132545455 -0.747168495454545 -0.752306423272727 -0.111231115363636 -0.036714743774 -0.0639214393349091 -0.771612187272727 -0.904327449818182 -0.838756065454545 -0.594021951272727 -0.682348222727273 -0.594021951272727 -0.682348222727273 -0.784735785272727 -0.786171553454545 -0.634086913963636 -0.699862228 -0.852031567636364 -0.877694819636364 -0.746174642181818 -0.614686763654545 -0.742290504727273 -0.714149870072727 -0.548449197936364 -0.628332668325455 -0.802965301454545 -0.745139106 -0.849701346727273 -0.808781951090909 -0.736120688909091 -0.871059329090909 -0.687069452909091 -0.812869144727273 -0.751721274 -0.703261852909091 -0.716547970363636 -0.775563888363636 -0.70639468 -0.720025988927273 -0.782448801272727 -0.792558607818182 -0.764930036727273 -0.711732716545455 -0.879809021636364 -0.883575068545455
25 "WALKING_UPSTAIRS" 0.312530608428571 0.005040486981 -0.152079507742857 -0.666290495285714 -0.489010165944286 -0.637382550985714 0.629738740428571 0.0626741551 0.272380931152857 -0.944908618142857 -0.856810039857143 -0.889371033428571 0.0883633669671429 -0.00512600905714286 0.0173088242518571 -0.768873663571429 -0.698457289571429 -0.850416691142857 -0.0187054463142857 -0.0746850045642857 0.0856990882142857 -0.6465872682 -0.724457399142857 -0.712585059857143 -0.0895287107025714 -0.0539156834685714 -0.06999086807 -0.748306843142857 -0.894371225428571 -0.813114219428571 -0.525653194257143 -0.613559851057143 -0.525653194257143 -0.613559851057143 -0.759624549428571 -0.758182774714286 -0.589271301728571 -0.654245041595714 -0.836293573857143 -0.859920966 -0.707752117857143 -0.565700361871429 -0.729339528428571 -0.651855765617143 -0.485984252015714 -0.621612807885714 -0.774794898142857 -0.717814707571429 -0.836780426142857 -0.783705631571429 -0.697613982857143 -0.862871954285714 -0.628704024214286 -0.792419563714286 -0.708619082 -0.655827073428571 -0.692447764571429 -0.740769527428571 -0.6521774808 -0.656317681842857 -0.754195965714286 -0.765516156857143 -0.725448582142857 -0.670022378028571 -0.860941201428571 -0.868598530285714
26 "LAYING" 0.2689664483625 -0.0184570522759875 -0.110074888535 -0.562449873725 -0.5239805843125 -0.667702318 0.70245287775 0.051481092075 0.196825569610875 -0.96474832925 -0.963723503375 -0.958681365625 0.10247401089125 0.0068741202085 -0.005220310055375 -0.631737589375 -0.630319623566262 -0.754678762125 -0.0044466887225 -0.08615337161625 0.09114605423625 -0.7316423934375 -0.773613552875 -0.65845883275 -0.08852475525225 -0.044137446193125 -0.04574258803 -0.695436523625 -0.81864580575 -0.743303068125 -0.54135217065 -0.5624112554375 -0.54135217065 -0.5624112554375 -0.6505603384625 -0.629085329835 -0.6478353922125 -0.71283766915375 -0.773534310125 -0.796131285375 -0.59351883949375 -0.5563593415125 -0.692272476 -0.5514548083875 -0.5389231299525 -0.681323582375 -0.6523456720625 -0.6509302236725 -0.743610588625 -0.643416235145 -0.632683576025 -0.764832287625 -0.6589843038625 -0.77392668675 -0.645280991125 -0.755238277 -0.775829210375 -0.694996300875 -0.57412593390875 -0.6248364410625 -0.6294868992625 -0.63229980418875 -0.734934216125 -0.7482068363875 -0.801876644 -0.802967890125
26 "SITTING" 0.273098961696341 -0.0169684375658537 -0.105822782368293 -0.675913114646342 -0.629116842984146 -0.734116975365854 0.504063137926829 0.184564971487805 0.285151503424756 -0.965181390365854 -0.970704541707317 -0.963478448780488 0.0982744175414634 0.00327969335243902 -0.00333835484130488 -0.71964721462561 -0.703945225109756 -0.793634900487805 -0.0324828282646341 -0.0823258489902439 0.0977292623585366 -0.785271587439024 -0.820237408902439 -0.738025723902439 -0.112705617103659 -0.0338493721046342 -0.0677951626668049 -0.757068558353658 -0.848633204756097 -0.797484249756098 -0.652411219301219 -0.673565312329268 -0.652411219301219 -0.673565312329268 -0.724568240743902 -0.708643465451219 -0.726021271487805 -0.776015258658537 -0.815754753902439 -0.834933168536586 -0.691098518353659 -0.643960866780488 -0.747158014390244 -0.670976066097561 -0.644760991073171 -0.748242864146341 -0.732767191219512 -0.720671855878049 -0.785735545243903 -0.731634239512195 -0.706325861878049 -0.800278968902439 -0.72436615995122 -0.817545937682927 -0.722883021707317 -0.805053496219512 -0.823895439268293 -0.767737061341463 -0.67807849547561 -0.722190731712195 -0.710514455926829 -0.708526915017073 -0.795251360121951 -0.80195350402439 -0.840293184512195 -0.839863000609756
26 "STANDING" 0.267656254 -0.0118927520189231 -0.102358264246154 -0.569554267553846 -0.549304634076923 -0.677243758615385 0.652177520615385 0.0757904048615385 0.220705854290769 -0.964501857384615 -0.943387018923077 -0.940191884615385 0.0653872730753846 0.0150404810815385 -4.09550636923081e-05 -0.650727793692308 -0.652361676092308 -0.756701444461538 -0.0309105956876923 -0.0855851947353846 0.0896763359369231 -0.7392683696 -0.786602581076923 -0.676270597538462 -0.108671241876923 -0.0468977546261538 -0.0459425906646154 -0.704109434658462 -0.824838469230769 -0.747420869076923 -0.545845399372308 -0.571472574476923 -0.545845399372308 -0.571472574476923 -0.666623407892308 -0.645877724076923 -0.668203546707692 -0.718084215723077 -0.780124890769231 -0.80174379 -0.61698421918 -0.580416488233846 -0.6970925618 -0.553293011369231 -0.562823410856923 -0.692933337538462 -0.666633039215385 -0.674980086538462 -0.746850050615385 -0.666269884415385 -0.651354525309231 -0.765465196923077 -0.675347730707692 -0.783414445538462 -0.661348183707692 -0.760343659446154 -0.790817664153846 -0.711711083692308 -0.590756959596923 -0.629203518846154 -0.646262097076923 -0.648774523155385 -0.742329219076923 -0.751132490692308 -0.806514617692308 -0.809395416923077
26 "WALKING" 0.270641143559322 -0.0131005850508475 -0.107356424084746 -0.56038847720339 -0.513507660105085 -0.643402342830508 0.667682609152542 0.0562742795254237 0.203587321508475 -0.97598295779661 -0.947775894966102 -0.950516350169491 0.0750778349322034 0.00290070242305085 -0.0159013409346441 -0.622607350220339 -0.626894983684746 -0.732473205762712 -0.035273239461017 -0.0736116361820339 0.0922683537288136 -0.736592581525424 -0.766672672881356 -0.65607040361017 -0.0806394234576271 -0.042874081938983 -0.0580399706288136 -0.671411677576271 -0.803434491186441 -0.731939946779661 -0.532864061033898 -0.548273193864407 -0.532864061033898 -0.548273193864407 -0.638356477732203 -0.614487611830508 -0.658946296915254 -0.720480277966102 -0.757890857118644 -0.77774409440678 -0.589646267655932 -0.540926964644068 -0.668108892169491 -0.55016762920339 -0.531280588830508 -0.658893496610169 -0.64261875148983 -0.645222249644068 -0.725419048813559 -0.635831186915254 -0.63227125520339 -0.738658773220339 -0.650974255389831 -0.764005615423729 -0.640770287661017 -0.764600630508474 -0.770861214915254 -0.693302760677966 -0.558832117661017 -0.613910515633898 -0.620737208864407 -0.610732884677966 -0.733136983898305 -0.760624694576271 -0.787843311186441 -0.78105543220339
